Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2025-10-11,Non-Conference,,Colgate,/reports/team/Colgate/15,,Boston University,/reports/team/Boston-University/10,,,,,Saturday,2025-10-11_Boston University_Colgate
2025-10-11,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Canisius,/reports/team/Canisius/13,,,,,Saturday,2025-10-11_Canisius_Long Island
2025-10-11,Non-Conference,,Augustana,/reports/team/Augustana/64,,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,,,,,Saturday,2025-10-11_Minnesota-Duluth_Augustana
2025-10-11,Non-Conference,,Minnesota State,/reports/team/Minnesota-State/35,,Omaha,/reports/team/Omaha/37,,,,,Saturday,2025-10-11_Omaha_Minnesota State
2025-10-11,Non-Conference,,Bowling Green,/reports/team/Bowling-Green/11,,Niagara,/reports/team/Niagara/39,,,,,Saturday,2025-10-11_Niagara_Bowling Green
2025-10-11,Non-Conference,,Northern Michigan,/reports/team/Northern-Michigan/42,,Ohio State,/reports/team/Ohio-State/44,,,,,Saturday,2025-10-11_Ohio State_Northern Michigan
2025-10-11,Non-Conference,,Michigan,/reports/team/Michigan/31,,Providence,/reports/team/Providence/46,,,,,Saturday,2025-10-11_Providence_Michigan
2025-10-11,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,,St Cloud State,/reports/team/St-Cloud-State/52,,,,,Saturday,2025-10-11_St. Cloud State_Bemidji State
2025-10-11,Non-Conference,,Union,/reports/team/Union/54,,Mercyhurst,/reports/team/Mercyhurst/28,,,,,Saturday,2025-10-11_Mercyhurst_Union
2025-10-11,Non-Conference,,Miami,/reports/team/Miami/30,,RPI,/reports/team/RPI/48,,,,,Saturday,2025-10-11_RPI_Miami
2025-10-11,Non-Conference,,Lindenwood,/reports/team/Lindenwood/433,,Lake Superior,/reports/team/Lake-Superior/24,,,,,Saturday,2025-10-11_Lake Superior_Lindenwood
2025-10-11,Non-Conference,,Bentley,/reports/team/Bentley/8,,Denver,/reports/team/Denver/20,,,,,Saturday,2025-10-11_Denver_Bentley
2025-10-11,Non-Conference,,Holy Cross,/reports/team/Holy-Cross/23,,Maine,/reports/team/Maine/25,,,,,Saturday,2025-10-11_Maine_Holy Cross
2025-10-11,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,,RIT,/reports/team/RIT/49,,,,,Saturday,2025-10-11_RIT_Sacred Heart
2025-10-12,Non-Conference,"at Xcel Energy Center, St. Paul, Minn.",St Thomas,/reports/team/St-Thomas/63,,North Dakota,/reports/team/North-Dakota/40,,,,,Sunday,2025-10-12_North Dakota_St. Thomas
2025-10-12,Non-Conference,,Stonehill,/reports/team/Stonehill/422,,Army,/reports/team/Army/6,,,,,Sunday,2025-10-12_Army_Stonehill
2025-10-12,Non-Conference,,Vermont,/reports/team/Vermont/55,,St Lawrence,/reports/team/St-Lawrence/53,,,,,Sunday,2025-10-12_St. Lawrence_Vermont
2025-10-14,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,,Army,/reports/team/Army/6,,,,,Tuesday,2025-10-14_Army_Canisius
2025-10-16,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,,Michigan,/reports/team/Michigan/31,,,,,Thursday,2025-10-16_Michigan_Robert Morris
2025-10-16,Non-Conference,,St Lawrence,/reports/team/St-Lawrence/53,,Notre Dame,/reports/team/Notre-Dame/43,,,,,Thursday,2025-10-16_Notre Dame_St. Lawrence
2025-10-16,Non-Conference,,Minnesota State,/reports/team/Minnesota-State/35,,Wisconsin,/reports/team/Wisconsin/58,,,,,Thursday,2025-10-16_Wisconsin_Minnesota State
2025-10-17,Hockey East,,Northeastern,/reports/team/Northeastern/41,,Massachusetts,/reports/team/Massachusetts/27,,,,,Friday,2025-10-17_Massachusetts_Northeastern
2025-10-17,Non-Conference,,St Thomas,/reports/team/St-Thomas/63,,Air Force,/reports/team/Air-Force/1,,,,,Friday,2025-10-17_Air Force_St. Thomas
2025-10-17,Non-Conference,,Michigan State,/reports/team/Michigan-State/32,,Boston University,/reports/team/Boston-University/10,,,,,Friday,2025-10-17_Boston University_Michigan State
2025-10-17,Non-Conference,,Canisius,/reports/team/Canisius/13,,Colgate,/reports/team/Colgate/15,,,,,Friday,2025-10-17_Colgate_Canisius
