Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2025-10-17,Non-Conference,,Canisius,/reports/team/Canisius/13,4,Colgate,/reports/team/Colgate/15,2,,/box/final/20251017/cns/clg/,/box/metrics.php?gd=110758,Friday,2025-10-17_Colgate_Canisius
2025-10-17,Non-Conference,,Ohio State,/reports/team/Ohio-State/44,2,Connecticut,/reports/team/Connecticut/17,3,,/box/final/20251017/osu/con/,/box/metrics.php?gd=111121,Friday,2025-10-17_Connecticut_Ohio State
2025-10-17,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,2,Michigan,/reports/team/Michigan/31,10,,/box/final/20251017/rmu/mic/,/box/metrics.php?gd=110702,Friday,2025-10-17_Michigan_Robert Morris
2025-10-17,Non-Conference,,St Lawrence,/reports/team/St-Lawrence/53,0,Notre Dame,/reports/team/Notre-Dame/43,3,,/box/final/20251017/stl/ndm/,/box/metrics.php?gd=111161,Friday,2025-10-17_Notre Dame_St. Lawrence
2025-10-17,Non-Conference,,Maine,/reports/team/Maine/25,4,Quinnipiac,/reports/team/Quinnipiac/47,4,ot,/box/final/20251017/mne/qui/,/box/metrics.php?gd=111047,Friday,2025-10-17_Quinnipiac_Maine
2025-10-17,Non-Conference,,Boston College,/reports/team/Boston-College/9,5,RPI,/reports/team/RPI/48,1,,/box/final/20251017/bc_/ren/,/box/metrics.php?gd=111074,Friday,2025-10-17_RPI_Boston College
2025-10-17,Non-Conference,,Vermont,/reports/team/Vermont/55,2,St Cloud State,/reports/team/St-Cloud-State/52,1,ot,/box/final/20251017/ver/stc/,/box/metrics.php?gd=110749,Friday,2025-10-17_St. Cloud State_Vermont
2025-10-17,Non-Conference,,Minnesota State,/reports/team/Minnesota-State/35,2,Wisconsin,/reports/team/Wisconsin/58,2,ot,/box/final/20251017/mns/wis/,/box/metrics.php?gd=110597,Friday,2025-10-17_Wisconsin_Minnesota State
2025-10-17,Non-Conference,,St Thomas,/reports/team/St-Thomas/63,11,Air Force,/reports/team/Air-Force/1,2,,/box/final/20251017/stt/afa/,/box/metrics.php?gd=111009,Friday,2025-10-17_Air Force_St. Thomas
2025-10-17,Non-Conference,,Michigan Tech,/reports/team/Michigan-Tech/33,3,Alaska,/reports/team/Alaska/4,1,,/box/final/20251017/mtu/akf/,/box/metrics.php?gd=111015,Friday,2025-10-17_Alaska_Michigan Tech
2025-10-17,Non-Conference,,Minnesota,/reports/team/Minnesota/34,2,North Dakota,/reports/team/North-Dakota/40,5,,/box/final/20251017/min/ndk/,/box/metrics.php?gd=110408,Friday,2025-10-17_North Dakota_Minnesota
